ID,First Name,Last Name,Email,Price,Quantity,Total Spend
07256,Matt,Lee,Matt.Lee.6512@gmail.com,48.34,84,4060.56
899310,Sam,Lee,Sam.Lee.8358@gmail.com,70.57,89,6280.73
55620,Ann,Lee,Ann.Lee.3484@gmail.com,91.69,57,5226.33
104925,Sam,Jackson,Sam.Jackson.2326@gmail.com,57.95,80,4636
82032,George,Peterson,George.Peterson.7795@gmail.com,35.58,82,2917.56
1061057,Sam,Lee,Sam.Lee.7959@gmail.com,91.62,5,458.1
27638,Ann,Jackson,Ann.Jackson.8524@gmail.com,66.91,43,2877.13
37899,Jennifer,Jackson,Jennifer.Jackson.9446@gmail.com,26.11,86,2245.46
1710106,Ann,Jackson,Ann.Jackson.9469@gmail.com,91.74,18,1651.32
4108610,George,Chen,George.Chen.7391@gmail.com,4.58,92,421.36
46124,Sam,Lee,Sam.Lee.9082@gmail.com,51.84,98,5080.32
27612,Sam,Chen,Sam.Chen.1362@gmail.com,74.1,8,592.8
24465,Ann,Williams,Ann.Williams.3587@gmail.com,59.25,78,4621.5
21356,Ann,Jackson,Ann.Jackson.8040@gmail.com,42.48,54,2293.92
19355,Jennifer,Chen,Jennifer.Chen.4979@gmail.com,17.19,47,807.93
87795,Ann,Chen,Ann.Chen.4027@gmail.com,62.94,36,2265.84
48618,Jennifer,Chen,Jennifer.Chen.3145@gmail.com,30.76,83,2553.08
41646,Ann,Peterson,Ann.Peterson.3272@gmail.com,71.5,72,5148
108870,Ann,Lee,Ann.Lee.6162@gmail.com,12.59,13,163.67
42724,Ann,Williams,Ann.Williams.6847@gmail.com,73.83,93,6866.19
23920,George,Williams,George.Williams.6375@gmail.com,4.31,92,396.52
37492,George,Jackson,George.Jackson.5288@gmail.com,26.61,93,2474.73
56576,Jennifer,Peterson,Jennifer.Peterson.5656@gmail.com,92.58,81,7498.98
810546,George,Jackson,George.Jackson.9600@gmail.com,54.74,1,54.74
33867,Matt,Chen,Matt.Chen.3346@gmail.com,17.97,21,377.37
58462,Matt,Jackson,Matt.Jackson.6196@gmail.com,40.69,68,2766.92
78623,Jennifer,Jackson,Jennifer.Jackson.8477@gmail.com,90.09,94,8468.46
45104,George,Peterson,George.Peterson.8203@gmail.com,76.96,83,6387.68
66156,Ann,Chen,Ann.Chen.5217@gmail.com,83.57,31,2590.67
29751,Matt,Chen,Matt.Chen.5408@gmail.com,9.27,59,546.93
60641,George,Chen,George.Chen.8067@gmail.com,33.31,43,1432.33
56729,Matt,Peterson,Matt.Peterson.3361@gmail.com,42.58,7,298.06
547310,Jennifer,Williams,Jennifer.Williams.4791@gmail.com,24.1,80,1928
36284,Ann,Chen,Ann.Chen.25@gmail.com,98.07,37,3628.59
271045,Jennifer,Lee,Jennifer.Lee.4927@gmail.com,17.63,9,158.67
73966,Jennifer,Peterson,Jennifer.Peterson.56@gmail.com,93.68,93,8712.24
13848,Matt,Jackson,Matt.Jackson.6341@gmail.com,47.91,40,1916.4
42968,George,Peterson,George.Peterson.7093@gmail.com,87.91,30,2637.3
38183,Ann,Jackson,Ann.Jackson.8749@gmail.com,48.87,59,2883.33
14133,Jennifer,Williams,Jennifer.Williams.6621@gmail.com,84.51,86,7267.86
63113,Sam,Chen,Sam.Chen.9389@gmail.com,59.84,40,2393.6
43982,Jennifer,Williams,Jennifer.Williams.3722@gmail.com,72.41,5,362.05
26842,Jennifer,Williams,Jennifer.Williams.1501@gmail.com,85.19,90,7667.1
33688,Matt,Lee,Matt.Lee.814@gmail.com,74.91,17,1273.47
82507,Ann,Lee,Ann.Lee.763@gmail.com,21.82,35,763.7
27976,Sam,Jackson,Sam.Jackson.7547@gmail.com,84.62,6,507.72
00566,George,Jackson,George.Jackson.2668@gmail.com,55.15,76,4191.4
13525,Jennifer,Chen,Jennifer.Chen.1384@gmail.com,59.13,57,3370.41
944610,Jennifer,Lee,Jennifer.Lee.7541@gmail.com,67.34,72,4848.48
78108,Matt,Jackson,Matt.Jackson.1566@gmail.com,14.12,65,917.8
11888,Jennifer,Chen,Jennifer.Chen.2369@gmail.com,41.74,16,667.84
32647,Jennifer,Jackson,Jennifer.Jackson.7812@gmail.com,47.87,67,3207.29
237510,Ann,Peterson,Ann.Peterson.5429@gmail.com,0.48,54,25.92
24905,Jennifer,Williams,Jennifer.Williams.3844@gmail.com,15.38,70,1076.6
42874,Sam,Lee,Sam.Lee.8199@gmail.com,50.27,23,1156.21
103496,Jennifer,Williams,Jennifer.Williams.2123@gmail.com,47.09,68,3202.12
109696,Sam,Lee,Sam.Lee.1050@gmail.com,47.84,45,2152.8
941046,Sam,Chen,Sam.Chen.1659@gmail.com,13.95,84,1171.8
55283,Jennifer,Chen,Jennifer.Chen.7711@gmail.com,87.72,24,2105.28
64362,Sam,Chen,Sam.Chen.4065@gmail.com,49.97,67,3347.99
62100,Sam,Williams,Sam.Williams.3878@gmail.com,67.87,56,3800.72
36068,Ann,Jackson,Ann.Jackson.415@gmail.com,13.7,37,506.9
15447,Jennifer,Chen,Jennifer.Chen.5752@gmail.com,93.97,57,5356.29
59723,Sam,Williams,Sam.Williams.171@gmail.com,29.92,10,299.2
44767,Ann,Chen,Ann.Chen.5076@gmail.com,68.06,43,2926.58
89348,Sam,Peterson,Sam.Peterson.3724@gmail.com,25.9,39,1010.1
17628,Ann,Chen,Ann.Chen.9129@gmail.com,10.33,36,371.88
101676,Jennifer,Williams,Jennifer.Williams.3680@gmail.com,15.51,41,635.91
48732,Matt,Lee,Matt.Lee.1788@gmail.com,76.44,73,5580.12
410566,George,Lee,George.Lee.9435@gmail.com,75.61,55,4158.55
49966,Matt,Williams,Matt.Williams.7371@gmail.com,36.6,84,3074.4
13662,Ann,Peterson,Ann.Peterson.8818@gmail.com,19.63,40,785.2
223510,Sam,Lee,Sam.Lee.6107@gmail.com,43.82,39,1708.98
32439,Ann,Peterson,Ann.Peterson.7385@gmail.com,51.8,41,2123.8
57478,Matt,Chen,Matt.Chen.4982@gmail.com,22.83,46,1050.18
168100,George,Chen,George.Chen.4723@gmail.com,37.87,57,2158.59
66833,Jennifer,Chen,Jennifer.Chen.1697@gmail.com,66.94,7,468.58
53048,Ann,Chen,Ann.Chen.2246@gmail.com,99.07,60,5944.2
35476,Jennifer,Lee,Jennifer.Lee.6892@gmail.com,65.51,68,4454.68
910080,George,Chen,George.Chen.5540@gmail.com,63,96,6048
27442,Matt,Lee,Matt.Lee.7323@gmail.com,60.6,36,2181.6
264106,Ann,Williams,Ann.Williams.1512@gmail.com,1.24,32,39.68
34335,Matt,Jackson,Matt.Jackson.9785@gmail.com,19.89,93,1849.77
38664,Sam,Peterson,Sam.Peterson.1565@gmail.com,37.25,3,111.75
510617,Sam,Chen,Sam.Chen.412@gmail.com,47.85,42,2009.7
510664,Jennifer,Peterson,Jennifer.Peterson.729@gmail.com,97.2,80,7776
64412,George,Williams,George.Williams.5347@gmail.com,94.03,66,6205.98
37729,Sam,Peterson,Sam.Peterson.9322@gmail.com,79.41,75,5955.75
71106,Matt,Williams,Matt.Williams.7072@gmail.com,58.77,5,293.85
1021012,Sam,Williams,Sam.Williams.5436@gmail.com,88.78,68,6037.04
02184,Sam,Lee,Sam.Lee.6788@gmail.com,75.11,1,75.11
13990,Jennifer,Chen,Jennifer.Chen.3529@gmail.com,99.3,32,3177.6
15946,Sam,Peterson,Sam.Peterson.7130@gmail.com,95.34,23,2192.82
67643,George,Lee,George.Lee.7146@gmail.com,47.73,15,715.95
810324,Jennifer,Lee,Jennifer.Lee.8498@gmail.com,74.29,16,1188.64
12660,Matt,Jackson,Matt.Jackson.4517@gmail.com,92.81,18,1670.58
91461,Sam,Peterson,Sam.Peterson.1443@gmail.com,18.45,27,498.15
117103,Sam,Peterson,Sam.Peterson.2652@gmail.com,70.57,80,5645.6
52659,Ann,Lee,Ann.Lee.5394@gmail.com,79.4,89,7066.6
73315,Matt,Jackson,Matt.Jackson.1573@gmail.com,4.33,8,34.64
31114,Ann,Jackson,Ann.Jackson.7963@gmail.com,14.81,53,784.93
511043,Jennifer,Williams,Jennifer.Williams.3130@gmail.com,84.81,99,8396.19
12177,Sam,Lee,Sam.Lee.6915@gmail.com,15.95,54,861.3
80785,Jennifer,Jackson,Jennifer.Jackson.2386@gmail.com,0.47,12,5.64
15833,Matt,Peterson,Matt.Peterson.6961@gmail.com,81.86,6,491.16
65753,George,Chen,George.Chen.886@gmail.com,16.12,8,128.96
17367,Matt,Jackson,Matt.Jackson.7905@gmail.com,6.35,99,628.65
99323,Sam,Williams,Sam.Williams.609@gmail.com,7.44,45,334.8
44877,Matt,Williams,Matt.Williams.1458@gmail.com,95.5,30,2865
21143,Matt,Jackson,Matt.Jackson.8050@gmail.com,28.44,40,1137.6
88777,Jennifer,Jackson,Jennifer.Jackson.2991@gmail.com,32.35,87,2814.45
38159,Sam,Peterson,Sam.Peterson.3852@gmail.com,53.48,97,5187.56
87530,Jennifer,Jackson,Jennifer.Jackson.884@gmail.com,97.05,28,2717.4
104116,Matt,Peterson,Matt.Peterson.5664@gmail.com,95.18,86,8185.48
111024,Matt,Chen,Matt.Chen.891@gmail.com,41.19,44,1812.36
971057,George,Peterson,George.Peterson.8937@gmail.com,63.97,73,4669.81
010410,Matt,Lee,Matt.Lee.1160@gmail.com,93.87,3,281.61
05443,Matt,Williams,Matt.Williams.7321@gmail.com,64.64,49,3167.36
10536,Ann,Peterson,Ann.Peterson.3159@gmail.com,1.69,31,52.39
95626,Jennifer,Williams,Jennifer.Williams.2925@gmail.com,55.84,57,3182.88
767105,Ann,Jackson,Ann.Jackson.1832@gmail.com,27.65,48,1327.2
13669,Sam,Jackson,Sam.Jackson.912@gmail.com,90.3,16,1444.8
8109103,George,Lee,George.Lee.2492@gmail.com,68.02,38,2584.76
21749,Jennifer,Lee,Jennifer.Lee.7732@gmail.com,60.92,78,4751.76
92636,George,Chen,George.Chen.8641@gmail.com,12.8,67,857.6
54235,Matt,Peterson,Matt.Peterson.4999@gmail.com,44.47,58,2579.26
36495,Ann,Peterson,Ann.Peterson.5831@gmail.com,61.43,98,6020.14
50615,Ann,Chen,Ann.Chen.8138@gmail.com,20.42,60,1225.2
24792,George,Lee,George.Lee.4632@gmail.com,70.62,43,3036.66
75595,George,Jackson,George.Jackson.5292@gmail.com,52.77,84,4432.68
87019,Ann,Lee,Ann.Lee.6589@gmail.com,21.37,58,1239.46
55643,Jennifer,Peterson,Jennifer.Peterson.6742@gmail.com,11.8,65,767
083910,Jennifer,Lee,Jennifer.Lee.7804@gmail.com,84.19,9,757.71
200105,Sam,Williams,Sam.Williams.5842@gmail.com,36.51,11,401.61
54113,Jennifer,Chen,Jennifer.Chen.6393@gmail.com,15.3,27,413.1
56592,Jennifer,Peterson,Jennifer.Peterson.6760@gmail.com,76.91,87,6691.17
97360,George,Jackson,George.Jackson.4387@gmail.com,60.36,92,5553.12
53127,Jennifer,Jackson,Jennifer.Jackson.2278@gmail.com,73.77,1,73.77
83718,Sam,Lee,Sam.Lee.9687@gmail.com,10.55,42,443.1
625210,Ann,Lee,Ann.Lee.2828@gmail.com,57.87,23,1331.01
632107,Jennifer,Lee,Jennifer.Lee.3252@gmail.com,46.63,76,3543.88
19113,George,Jackson,George.Jackson.525@gmail.com,23.57,57,1343.49
671105,George,Lee,George.Lee.1430@gmail.com,92.55,48,4442.4
28808,Sam,Jackson,Sam.Jackson.3142@gmail.com,26.15,86,2248.9
28733,Jennifer,Chen,Jennifer.Chen.4023@gmail.com,52.72,68,3584.96
31929,Sam,Williams,Sam.Williams.4533@gmail.com,79.57,60,4774.2
35214,Jennifer,Chen,Jennifer.Chen.7962@gmail.com,3.71,54,200.34
106326,George,Jackson,George.Jackson.5208@gmail.com,50.7,81,4106.7
17017,Sam,Williams,Sam.Williams.4199@gmail.com,13.98,32,447.36
19526,Sam,Jackson,Sam.Jackson.9525@gmail.com,61.21,31,1897.51
651095,Matt,Jackson,Matt.Jackson.4003@gmail.com,12.29,15,184.35
41958,Jennifer,Peterson,Jennifer.Peterson.308@gmail.com,99.44,29,2883.76
10165,Jennifer,Williams,Jennifer.Williams.5033@gmail.com,11.73,14,164.22
19366,Sam,Peterson,Sam.Peterson.7048@gmail.com,92.94,39,3624.66
67264,George,Lee,George.Lee.5273@gmail.com,18.73,78,1460.94
92679,George,Jackson,George.Jackson.7689@gmail.com,77.93,17,1324.81
484610,George,Chen,George.Chen.5645@gmail.com,56.4,56,3158.4
510933,Matt,Williams,Matt.Williams.8482@gmail.com,85.18,51,4344.18
38935,Ann,Jackson,Ann.Jackson.5001@gmail.com,79.66,92,7328.72
554103,Jennifer,Williams,Jennifer.Williams.4606@gmail.com,1.14,21,23.94
98858,Sam,Lee,Sam.Lee.4878@gmail.com,99.1,75,7432.5
910423,Matt,Peterson,Matt.Peterson.9163@gmail.com,11.27,46,518.42
40693,Ann,Williams,Ann.Williams.1439@gmail.com,78.07,77,6011.39
101221,Matt,Jackson,Matt.Jackson.418@gmail.com,92,82,7544
67539,Ann,Williams,Ann.Williams.7802@gmail.com,13.42,35,469.7
64563,Ann,Chen,Ann.Chen.8449@gmail.com,23.01,6,138.06
36760,Matt,Williams,Matt.Williams.7382@gmail.com,60.98,75,4573.5
35228,Ann,Williams,Ann.Williams.5907@gmail.com,70.53,25,1763.25
24793,Jennifer,Chen,Jennifer.Chen.2981@gmail.com,43.38,61,2646.18
24668,Matt,Peterson,Matt.Peterson.6730@gmail.com,66.07,34,2246.38
66165,Jennifer,Chen,Jennifer.Chen.2063@gmail.com,74.12,62,4595.44
341078,Sam,Jackson,Sam.Jackson.8156@gmail.com,80.73,60,4843.8
63264,George,Chen,George.Chen.6427@gmail.com,37.09,52,1928.68
19842,Ann,Williams,Ann.Williams.5046@gmail.com,59.99,3,179.97
84666,Jennifer,Peterson,Jennifer.Peterson.6034@gmail.com,1.66,71,117.86
812810,Jennifer,Chen,Jennifer.Chen.4233@gmail.com,82.02,39,3198.78
13960,Matt,Jackson,Matt.Jackson.1522@gmail.com,74.62,34,2537.08
101797,Ann,Peterson,Ann.Peterson.3697@gmail.com,91.93,11,1011.23
181710,Matt,Peterson,Matt.Peterson.8316@gmail.com,14.14,43,608.02
45101,Matt,Williams,Matt.Williams.5767@gmail.com,47.74,55,2625.7
07720,Jennifer,Lee,Jennifer.Lee.7961@gmail.com,14.02,58,813.16
19658,Sam,Peterson,Sam.Peterson.6091@gmail.com,57.6,32,1843.2
52339,Ann,Jackson,Ann.Jackson.9068@gmail.com,62.91,70,4403.7
104136,Ann,Jackson,Ann.Jackson.3828@gmail.com,45.74,87,3979.38
310173,Jennifer,Lee,Jennifer.Lee.8176@gmail.com,83.54,12,1002.48
08957,Ann,Peterson,Ann.Peterson.5765@gmail.com,2.33,71,165.43
42599,George,Williams,George.Williams.3959@gmail.com,47.86,3,143.58
8910110,Sam,Lee,Sam.Lee.1929@gmail.com,35.07,33,1157.31
86220,George,Williams,George.Williams.1117@gmail.com,31.1,80,2488
81032,Jennifer,Peterson,Jennifer.Peterson.4790@gmail.com,68.71,56,3847.76
16657,George,Williams,George.Williams.4139@gmail.com,21.66,53,1147.98
1028510,Sam,Jackson,Sam.Jackson.3073@gmail.com,10.56,71,749.76
182610,Jennifer,Lee,Jennifer.Lee.1714@gmail.com,92.06,17,1565.02
83395,Sam,Peterson,Sam.Peterson.4879@gmail.com,91,10,910
11771,George,Peterson,George.Peterson.1504@gmail.com,36.25,92,3335
11521,Ann,Peterson,Ann.Peterson.1206@gmail.com,46.36,63,2920.68
28795,Matt,Chen,Matt.Chen.3589@gmail.com,63.34,88,5573.92
84876,Ann,Jackson,Ann.Jackson.2462@gmail.com,87.19,73,6364.87
09629,Sam,Peterson,Sam.Peterson.5327@gmail.com,60.84,48,2920.32
61924,Matt,Williams,Matt.Williams.4053@gmail.com,34.33,18,617.94
54863,Jennifer,Lee,Jennifer.Lee.9959@gmail.com,46.4,25,1160
11172,Jennifer,Williams,Jennifer.Williams.6812@gmail.com,50.51,16,808.16
106600,George,Lee,George.Lee.386@gmail.com,60.18,17,1023.06
72051,Sam,Peterson,Sam.Peterson.8013@gmail.com,25.06,25,626.5
45673,Matt,Chen,Matt.Chen.1137@gmail.com,25.75,8,206
77764,Ann,Jackson,Ann.Jackson.2610@gmail.com,42.12,89,3748.68
17177,Ann,Peterson,Ann.Peterson.7830@gmail.com,82.85,84,6959.4
56225,Ann,Chen,Ann.Chen.3116@gmail.com,97.56,63,6146.28
38483,George,Jackson,George.Jackson.4894@gmail.com,36.77,12,441.24
510537,Jennifer,Lee,Jennifer.Lee.2332@gmail.com,93.87,14,1314.18
73808,Jennifer,Jackson,Jennifer.Jackson.1619@gmail.com,48.2,52,2506.4
810491,George,Jackson,George.Jackson.1419@gmail.com,19.62,48,941.76
63893,Matt,Chen,Matt.Chen.2814@gmail.com,9.23,82,756.86
210564,Ann,Lee,Ann.Lee.1423@gmail.com,2.31,91,210.21
80043,Matt,Peterson,Matt.Peterson.7646@gmail.com,91.31,86,7852.66
01628,Ann,Peterson,Ann.Peterson.2464@gmail.com,89.35,38,3395.3
29802,Matt,Peterson,Matt.Peterson.463@gmail.com,7.3,18,131.4
77498,Ann,Peterson,Ann.Peterson.8163@gmail.com,0.55,90,49.5
00571,Jennifer,Williams,Jennifer.Williams.674@gmail.com,14.71,49,720.79
78371,Jennifer,Chen,Jennifer.Chen.4699@gmail.com,87.21,31,2703.51
673102,Matt,Jackson,Matt.Jackson.7175@gmail.com,82.72,14,1158.08
93747,Ann,Jackson,Ann.Jackson.8608@gmail.com,49.17,69,3392.73
253510,Sam,Jackson,Sam.Jackson.8713@gmail.com,44.97,77,3462.69
69609,George,Williams,George.Williams.861@gmail.com,91.13,90,8201.7
99281,Ann,Williams,Ann.Williams.835@gmail.com,45.13,31,1399.03
14117,Ann,Chen,Ann.Chen.7576@gmail.com,69.91,21,1468.11
54244,Matt,Jackson,Matt.Jackson.4789@gmail.com,15.08,45,678.6
15024,Sam,Peterson,Sam.Peterson.995@gmail.com,58.63,11,644.93
81386,Matt,Jackson,Matt.Jackson.245@gmail.com,55.38,0,0
23574,Jennifer,Chen,Jennifer.Chen.2900@gmail.com,49.92,79,3943.68
26166,Ann,Lee,Ann.Lee.9150@gmail.com,25.44,75,1908
11918,Matt,Peterson,Matt.Peterson.7682@gmail.com,66.51,8,532.08
27906,George,Jackson,George.Jackson.8558@gmail.com,81.27,16,1300.32
26712,Ann,Lee,Ann.Lee.8870@gmail.com,26.66,87,2319.42
494104,Ann,Chen,Ann.Chen.4904@gmail.com,52.53,87,4570.11
109587,Matt,Jackson,Matt.Jackson.3505@gmail.com,26.99,21,566.79
86315,Matt,Jackson,Matt.Jackson.7763@gmail.com,60.04,85,5103.4
76747,Jennifer,Williams,Jennifer.Williams.5793@gmail.com,48.82,20,976.4
758210,Matt,Jackson,Matt.Jackson.1972@gmail.com,59.55,53,3156.15
1006105,George,Jackson,George.Jackson.1975@gmail.com,4.81,66,317.46
82778,Ann,Chen,Ann.Chen.7933@gmail.com,86.49,19,1643.31
79091,Sam,Jackson,Sam.Jackson.3243@gmail.com,69.54,69,4798.26
51189,Matt,Chen,Matt.Chen.5005@gmail.com,76.48,75,5736
16348,Matt,Lee,Matt.Lee.3047@gmail.com,73.25,47,3442.75
72159,Jennifer,Jackson,Jennifer.Jackson.4538@gmail.com,61.34,58,3557.72
77847,George,Williams,George.Williams.4403@gmail.com,29.69,83,2464.27
23231,Sam,Williams,Sam.Williams.4778@gmail.com,86.88,78,6776.64
441097,Sam,Jackson,Sam.Jackson.9784@gmail.com,65.74,55,3615.7
90124,Sam,Peterson,Sam.Peterson.7475@gmail.com,56.38,98,5525.24
63225,Matt,Lee,Matt.Lee.9885@gmail.com,14.98,67,1003.66
24799,Matt,Peterson,Matt.Peterson.3209@gmail.com,7.35,5,36.75
22361,George,Williams,George.Williams.5062@gmail.com,90.47,80,7237.6
13333,Matt,Chen,Matt.Chen.4245@gmail.com,28.68,9,258.12
86236,George,Williams,George.Williams.4564@gmail.com,33.4,14,467.6
946109,George,Peterson,George.Peterson.1127@gmail.com,19.17,23,440.91
49643,Matt,Williams,Matt.Williams.3503@gmail.com,94.27,14,1319.78
35079,Ann,Peterson,Ann.Peterson.2279@gmail.com,59.62,90,5365.8
89773,Ann,Jackson,Ann.Jackson.1823@gmail.com,70.44,79,5564.76
67865,Ann,Peterson,Ann.Peterson.2986@gmail.com,18.59,73,1357.07
49539,Sam,Williams,Sam.Williams.711@gmail.com,54.59,70,3821.3
23998,Matt,Williams,Matt.Williams.1832@gmail.com,10.94,36,393.84
88877,Sam,Jackson,Sam.Jackson.7677@gmail.com,41.8,74,3093.2
42485,Matt,Lee,Matt.Lee.2368@gmail.com,86.85,11,955.35
58942,Jennifer,Lee,Jennifer.Lee.1020@gmail.com,47.02,35,1645.7
12924,Sam,Peterson,Sam.Peterson.2866@gmail.com,10.64,31,329.84
43795,Matt,Peterson,Matt.Peterson.3962@gmail.com,62.14,53,3293.42
81383,George,Williams,George.Williams.4002@gmail.com,44.12,99,4367.88
16337,George,Williams,George.Williams.1067@gmail.com,10.96,58,635.68
05574,Jennifer,Lee,Jennifer.Lee.5066@gmail.com,52.39,74,3876.86
810577,George,Williams,George.Williams.6522@gmail.com,97.64,16,1562.24
11263,Jennifer,Chen,Jennifer.Chen.5653@gmail.com,83.79,3,251.37
36798,George,Lee,George.Lee.5611@gmail.com,91.58,10,915.8
410122,George,Peterson,George.Peterson.4293@gmail.com,50.22,16,803.52
710877,Ann,Williams,Ann.Williams.5220@gmail.com,36.86,29,1068.94
1017105,Ann,Chen,Ann.Chen.7628@gmail.com,38.68,45,1740.6
52942,Matt,Chen,Matt.Chen.544@gmail.com,88.53,20,1770.6
663107,Jennifer,Williams,Jennifer.Williams.806@gmail.com,88.98,76,6762.48
79798,Sam,Peterson,Sam.Peterson.7795@gmail.com,98.12,66,6475.92
21151,Ann,Peterson,Ann.Peterson.5115@gmail.com,19.59,45,881.55
12745,Ann,Jackson,Ann.Jackson.4905@gmail.com,88.73,35,3105.55
42772,Matt,Williams,Matt.Williams.9253@gmail.com,54.13,77,4168.01
83998,Sam,Williams,Sam.Williams.8682@gmail.com,38.13,40,1525.2
543101,Jennifer,Chen,Jennifer.Chen.6995@gmail.com,67.52,37,2498.24
110121,Matt,Williams,Matt.Williams.5894@gmail.com,61.64,7,431.48
41948,George,Williams,George.Williams.1673@gmail.com,92.88,100,9288
73131,Matt,Lee,Matt.Lee.2728@gmail.com,24.75,39,965.25
85491,Sam,Jackson,Sam.Jackson.6177@gmail.com,40.02,36,1440.72
38473,Matt,Williams,Matt.Williams.2820@gmail.com,89.27,48,4284.96
09387,Jennifer,Chen,Jennifer.Chen.9424@gmail.com,60.66,94,5702.04
92966,Ann,Jackson,Ann.Jackson.3060@gmail.com,82.5,0,0
47228,George,Chen,George.Chen.1015@gmail.com,3.1,21,65.1
27585,Jennifer,Chen,Jennifer.Chen.3150@gmail.com,69.8,30,2094
92007,Matt,Lee,Matt.Lee.4508@gmail.com,23.13,23,531.99
27792,Jennifer,Chen,Jennifer.Chen.546@gmail.com,71.37,21,1498.77
15124,Sam,Lee,Sam.Lee.7763@gmail.com,77.56,26,2016.56
22835,Matt,Williams,Matt.Williams.3982@gmail.com,59.44,51,3031.44
17272,Sam,Lee,Sam.Lee.9600@gmail.com,89.63,85,7618.55
713104,Ann,Williams,Ann.Williams.8584@gmail.com,86.95,14,1217.3
16262,George,Williams,George.Williams.106@gmail.com,44.18,16,706.88
74466,Sam,Chen,Sam.Chen.1290@gmail.com,81.32,68,5529.76
651027,Jennifer,Chen,Jennifer.Chen.9543@gmail.com,33.25,17,565.25
08041,Sam,Peterson,Sam.Peterson.240@gmail.com,63.04,38,2395.52
82129,Jennifer,Jackson,Jennifer.Jackson.1152@gmail.com,95.4,22,2098.8
910869,Ann,Peterson,Ann.Peterson.7229@gmail.com,19.06,29,552.74
33932,Ann,Chen,Ann.Chen.2817@gmail.com,59.09,29,1713.61
10784,Jennifer,Peterson,Jennifer.Peterson.7394@gmail.com,38.98,72,2806.56
15923,Jennifer,Jackson,Jennifer.Jackson.6811@gmail.com,62.96,74,4659.04
61593,Jennifer,Jackson,Jennifer.Jackson.5522@gmail.com,44.73,54,2415.42
61116,Ann,Peterson,Ann.Peterson.959@gmail.com,23.89,93,2221.77
27856,Matt,Lee,Matt.Lee.6215@gmail.com,41.99,39,1637.61
310828,Matt,Williams,Matt.Williams.8115@gmail.com,40.03,28,1120.84
29493,Jennifer,Jackson,Jennifer.Jackson.3696@gmail.com,15.74,23,362.02
18594,George,Jackson,George.Jackson.6426@gmail.com,71.08,28,1990.24
11455,Jennifer,Peterson,Jennifer.Peterson.6581@gmail.com,87.68,99,8680.32
08086,Matt,Williams,Matt.Williams.6244@gmail.com,68.01,50,3400.5
53569,Jennifer,Peterson,Jennifer.Peterson.6723@gmail.com,60.9,12,730.8
210579,Sam,Chen,Sam.Chen.1715@gmail.com,60.82,76,4622.32
54869,Ann,Lee,Ann.Lee.6922@gmail.com,50.26,44,2211.44
60524,Ann,Lee,Ann.Lee.9431@gmail.com,37.91,99,3753.09
18553,George,Lee,George.Lee.6119@gmail.com,38.7,23,890.1
58144,Jennifer,Chen,Jennifer.Chen.7006@gmail.com,16.05,75,1203.75
81813,Ann,Peterson,Ann.Peterson.1092@gmail.com,8.84,6,53.04
19875,Matt,Lee,Matt.Lee.4229@gmail.com,40.58,26,1055.08
510478,Matt,Lee,Matt.Lee.8285@gmail.com,15.47,80,1237.6
76493,Ann,Jackson,Ann.Jackson.1721@gmail.com,9.06,88,797.28
94037,George,Lee,George.Lee.7754@gmail.com,72.21,4,288.84
75628,Matt,Jackson,Matt.Jackson.2588@gmail.com,46.41,55,2552.55
104210,Sam,Jackson,Sam.Jackson.5116@gmail.com,82.46,91,7503.86
19763,George,Williams,George.Williams.6621@gmail.com,59.37,16,949.92
751033,Ann,Jackson,Ann.Jackson.2461@gmail.com,12.87,7,90.09
74119,Matt,Williams,Matt.Williams.7712@gmail.com,61.93,68,4211.24
431063,Ann,Jackson,Ann.Jackson.6063@gmail.com,11.04,87,960.48
23957,Jennifer,Chen,Jennifer.Chen.2207@gmail.com,52.05,31,1613.55
39193,Matt,Chen,Matt.Chen.1881@gmail.com,53.33,68,3626.44
105694,George,Lee,George.Lee.4604@gmail.com,47.23,10,472.3
82221,George,Jackson,George.Jackson.8947@gmail.com,81.92,21,1720.32
2105106,Ann,Peterson,Ann.Peterson.5133@gmail.com,82.68,41,3389.88
31589,Ann,Chen,Ann.Chen.1447@gmail.com,94.25,43,4052.75
29877,Matt,Chen,Matt.Chen.4156@gmail.com,25.51,93,2372.43
56724,Ann,Williams,Ann.Williams.3337@gmail.com,49.65,85,4220.25
53409,Jennifer,Lee,Jennifer.Lee.9624@gmail.com,92.28,2,184.56
63516,George,Peterson,George.Peterson.5997@gmail.com,4.72,86,405.92
40510,Jennifer,Williams,Jennifer.Williams.7345@gmail.com,27.24,20,544.8
69123,Matt,Peterson,Matt.Peterson.8947@gmail.com,0.24,11,2.64
36995,Sam,Jackson,Sam.Jackson.193@gmail.com,36.07,12,432.84
71337,Sam,Lee,Sam.Lee.7895@gmail.com,68.41,14,957.74
39955,Sam,Lee,Sam.Lee.8319@gmail.com,64.08,69,4421.52
34289,George,Lee,George.Lee.7721@gmail.com,80.88,82,6632.16
14848,Ann,Williams,Ann.Williams.1466@gmail.com,78.92,33,2604.36
37596,George,Williams,George.Williams.4058@gmail.com,35.7,95,3391.5
49038,Sam,Chen,Sam.Chen.9912@gmail.com,64.48,40,2579.2
47564,Ann,Peterson,Ann.Peterson.3908@gmail.com,76.91,43,3307.13
1098103,George,Peterson,George.Peterson.9444@gmail.com,88.87,41,3643.67
